id	A	B	C	D	E	F	G
155.0	F6	E2	E2	E2	E2		
156.0	C10	D8	C7				
157.0	F6	G9	J10				
158.0	H10	I2	F1	H2			
159.0	F6	C10	F7	C10			
160.0		F9	A10	A10			
161.0	F7	C2	A3				
162.0	C10	C10	C10	C10			
163.0	A1	A1	A1	A1			
164.0	F6	F2	A6				
165.0	F6	H10	I6	G4	J10		
166.0	F6	J1	J4	F2			
167.0	B2	B2	A8	A8	B2		
168.0	D6	D5	E3	E3			
169.0	D7	E9	D7	D7	D7		
170.0	E3	E9	E9	E9	E9		
171.0	F6	F9	F9	B10			
172.0	G2	F1	G2				
173.0		E7	E5				
174.0	F6	A4	B1	B1			
175.0	F6	I9	G2	G2			
176.0	G1	F7	G1	G1	G1		
177.0	F6	I9	I9	I9	I9		
178.0	F6	J8	J8	J8	J8		
179.0	F6	G2	F10	F10	F10		
180.0	F6	J10	A4	A4			
181.0			D10	D10			
182.0		A4	A4	B9	A4		
183.0		E8	E8				
184.0		J10	J10	A3	J10		
185.0			I2	A3	A3		
186.0			D10	D10			
187.0	F6	I3	I3	I3			
188.0	F6	F10	H10	D8			
189.0	F6	B9	C8	D10			
190.0	D5	B6	A10	A10	A10	A10	
191.0	F6	G9	J10	B2	B2		
192.0	F5	F5	F5	F5	F5		
193.0	F6	E3	E3	J1	J1		
194.0	F6	C10	B8				
195.0	F6	E5	G1				
196.0	F6	J8	J8	J8			
197.0		D8	B7	D10			
198.0	F6	G1	F2	F2	F2		
199.0	F6	G5	G5				
200.0	I2	I2	J3				
201.0	A1	A1	A1				
202.0	C8	C8	C8	C8			
203.0	F6	D10	D10				
204.0	F6	I9	I9	I9			
