id	A	B	C	D	E	F	G
66.0	F6	I2	I2	B7			
67.0			D8	C10			
68.0		G8	F10	J3	J3		
69.0	I6	I6	C10				
70.0	H10	D5	D10	H10	H10		
71.0	A8	A8	A6	A8	A8	A8	
72.0	J8	J8	J8	J8			
73.0	E9	E9	E9	J8	I9	E9	
74.0	C6	C6	D10	D10			
75.0	G5	J4	J4				
76.0	F6	I2	I2	I2	F3		
77.0	F6	A10	J4	A10	A10	A10	
78.0	A5	A5	A5	A5	A5	A5	
79.0		A7	I9	I8			
80.0	F9	F9	A9	A9			
81.0	F6	A1	A4	A4	A4		
82.0	F6	F2	F8	F8			
83.0	C10	F5	F5	C10			
84.0	F6	A1	A1	B1	B1		
85.0	B1	B1	J9	I8	B1	B1	
86.0	F9	F9	F9	F3	F9	F9	
87.0	F9	F9	F9	F9			
88.0	F6	H10	H10	H10	H10		
89.0	F6	B6	C7	C10			
90.0	C1	C1	J4	B1			
91.0			F7	C10	C10		
92.0	C2	C2	C2	C2	C2	C2	
93.0	F6	B8	B8	F10	F10		
94.0	F6	G9	H10				
95.0	F6	A10	A10	A10	A9		
96.0	C3	C3	C3	C3			
97.0	A8	F3	F3	F3	F3		
98.0	F6	A1	A1	A1	A1		
99.0			A9				
100.0	A9	I2	J2	A9	D7	A9	
101.0		D4	D4				
102.0	F6	F10	F10	F9			
103.0			A4	A4	A4		
104.0	D10	D10	D10	J1			
105.0	F6	D10	A10	A10			
106.0	H10	E5	H10	H10			
107.0	F6	J1	J1	G5			
108.0	F6	A3	A9	A9			
109.0	F6	J4	J1	J1			
110.0	F6	E9	E9	E9	E9		
111.0	F6	F3	A1	C10	C10		
112.0	F6	G1	G1	B2			
113.0	A10	F9	A10	A10			
114.0	F6	F9	F9	I9	F9		
115.0	F6	F5	F4	F5			
116.0	F6	D10	B10	B10	B9		
117.0		E2	F1				
118.0	A4	C6	F9	E5			
119.0	E6	B10	B9	B10			
120.0	J3	J3	J3	J4	J3		
121.0	F6	A5	K1	K1	K1		
122.0		I2	J10				
123.0	F7	F9	G8	G8			
124.0	F6	I8	I8	F8	I8		
125.0	F6	H3	H3	H3	H3		
126.0			G4	G4			
127.0	F6	E5	I8	I8			
128.0	F6	G2	G2	G2			
129.0	F6	B7	F10	B7	B7		
130.0	B10	B10	B10	A10			
131.0	F6	H10	H10	I9			
132.0	F1	F1	B3	F1			
133.0				J2			
134.0	B7	B7	B7	B7	B7		
135.0	F6	H10	J9				
136.0	B7	J10	B7	B7	B7	B7	
137.0	F6	A5	A5	A5	A5		
138.0			F7				
139.0	F6	A8	C7	A8	A8		
140.0	A4	A4	D2				
141.0	F6	I3	E3	B1	B1	B1	
142.0		I5	I9	I9	I9		
143.0	F6	J7	E2	E2	E2	E2	
144.0	E9	C1	E9	E9	E9		
145.0	B7	B7	B7	F2	B7		
146.0	H3	I2					
147.0	F6	J10	J10	J10	J10		
148.0	C1	C1	C1	C1	C1		
149.0	F6	B2	B2	B2	B2		
150.0	F6	F8	J10				
151.0	F6	A4	J10	J10	J10		
152.0	F10	B7	E5	F10			
153.0	F6	B9	D10				
154.0	F6	A3	A3	H5	A3		
155.0	F6	J2	J2	J2			
156.0	F6	B1	B1	D5	A1		
157.0	A5	A5	A4				
158.0	F6	I8	I8	I8			
159.0	A1	I6	A1	A1	A1	A1	
160.0			D6	J1			
161.0				F9			
162.0	A9	A9	A9	B7			
163.0	E5	I8	I8	I8	I8		
164.0			A10	A10	A10		
165.0	F6	F9	D8	F9	A8		
166.0		D10	D10				
167.0	D2	E3	D2	F2			
168.0	F6	J8	J8	J8	J8		
169.0	F6	H2	C7	G8	H2		
170.0			F4	F4			
171.0	J10	A3	B2	J10	J10		
172.0	F6	G5	G5	G5			
173.0	F6	C1	C1	C1			
174.0	D10	D10	D10	B9			
175.0	F6	B8	D3	B9			
176.0	F1	E3	G5				
177.0	A5	E9	F9	A5			
178.0			A8	A8			
179.0	J1	B8	F9	J1	J1		
180.0	C2	C2	F7	C2	C2		
181.0	F6	F10	F10	F10			
182.0		J10	C3	B9	E4		
183.0		A5	B7	A3			
184.0			E7	J1	J1	J1	
185.0	F6	E9	E9	E9	E9	E9	
186.0	F6	H3	J4	I6			
187.0	F9	F9	F9	F9			
188.0		A3	F2	A3			
189.0		E3	F7				
190.0	F6	I9	I8	I8			
191.0		A9	A9	G1	G1		
192.0				B9			
193.0	F6	J1	J1	J1	J1		
194.0	F6	D10	D10	F9			
195.0	F6	J1	J1	J1			
196.0	F6	F1	F1	F1			
197.0	F6	I6	A8	B6			
198.0	F1	F1	F1				
199.0	F6	A8	A8				
200.0	A6	A8	A6				
201.0	C1	C1	C1	C1			
202.0	F6	C10	F3	F3			
203.0	A4	A4					
204.0	F6	J8	J8	J8	J8		
205.0	F10	F10					
206.0	F2	F2					
