id	A	B	C	D	E	F	G
96.0	F2	J8	I6	I6			
97.0	A10	D7	A10	A10			
98.0	A4	G5	A4	A4			
99.0		E5	E5	A4			
100.0	F6	D10	A10	A8	A8		
101.0	H3	H3	H3	H3	H3		
102.0				D2			
103.0	I8	B8	I8	I8			
104.0	F6	J1	J1	J2			
105.0	F6	H6	H6	H6			
106.0	F6	F9	C1	C1	C1		
107.0	F6	A5	C3	C1			
108.0	F6	I9	I9	I9	I9		
109.0	F2	B6	F2	F2			
110.0	I2	J1	I2	J3			
111.0	F6	I8	B1	B1	I8		
112.0	F6	J10	J10	F9			
113.0	F9	A9	A9	A9	A9		
114.0	F6	E9	E5	G8			
115.0		F3	F10	F10	F3		
116.0	C2	C2	C2	C2			
117.0	F6	H5	H5	H5			
118.0	A5	A5	B3	H10			
119.0	F5	I2	I2	I2	I2		
120.0	J7	J7					
121.0	B7	B7	B7	B7	B7	A5	
122.0			B1	A3	B1		
123.0	E4	E5	E4				
124.0	J10	A9	A9	J10	J10		
125.0	C10	E7	E7				
126.0	F6	A1	B1	B1	B1		
127.0	F6	E2	J1	E2			
128.0	F6	D6	I8	B7	I8		
129.0		E5	C3	B6			
130.0			F10				
131.0	F6	E5	E5	D10			
132.0	F6	A9	A9	A9	A9		
133.0	J10	A10	J10	J10	J10		
134.0	F6	C7	H5	H5			
135.0	F7	G5	G5	G5			
136.0	G4	D5	G4	G4			
137.0	F6	B2	B2				
138.0	F6	C10	C10				
139.0	F6	B2	B2	B2			
140.0		D10	F7				
141.0	E9	B8	B7	E9	E9		
142.0	F6	C1	C1	B2			
143.0	F6	J4	B1	B1	B1	B1	
144.0	F6	E9	G1	G1	G1		
145.0			F10	C2	C2	C2	
146.0			I5	I2			
147.0	F6	J10	J10	B7	J10		
148.0	F6	B9	D10	D10			
149.0	B1	B1	B1	B1	B1	B1	
150.0	F6	D10	C7				
151.0	A4	A4	A4	A9	B7		
152.0	H10	H10	H10	H10			
153.0		D10	C10	D10			
154.0	F6	H10	F8	G2			
155.0			E2	J4			
156.0	F6	E9	F9	J1			
157.0	F6	F2	F2	F2			
158.0			A6	J3			
159.0			D3	D3			
160.0	F6	B9	B9	B9	B9		
161.0	F6	I5	I5	E4			
162.0	E5	F3	C3	C3			
163.0		B7	E2	E2			
164.0	F6	E9	E9	E9	E9	E9	
165.0	F6	D10	D10	D10			
166.0	F6	G2	C1	H10	H10		
167.0	C1	A1	A4	C1			
168.0	F6	J1	C7	J7	J1		
169.0	F6	A5	D5	A5	A5		
170.0					J1	J1	
171.0	D7	D7	D7	D7	D7		
172.0	F6	I3	J4				
173.0	F6	J4	F10	F10	F10		
174.0	F6	I8	F9	F9	F9		
175.0		G2	E2	G2			
176.0	F6	A10	A10	I9			
177.0	F6	H3	J2	J2			
178.0	A9	C7	A9	A9			
179.0	F6	B1	B1	C2			
180.0	I8	I8	I8	I8			
181.0	F6	B3	F10	D6	F10		
182.0	J8	J8	J8	J8			
183.0	F6	A5	F9	A5	A5		
184.0	F6	E5	E3	J4			
185.0	F6	D8	I9				
186.0	F6	E9	H10	J10			
187.0			H5	H5	A8		
188.0	E6	A8	A8				
189.0	F6	A10	A10	A10	A10		
190.0	F6	G9	E4	E4			
191.0			E4				
192.0	J1	J1	E3	H2	H2		
193.0	J8	J8	I8	J8			
194.0	B9	B9	B9	B1			
195.0	F6	A1	A1	A1	A1	A1	
196.0		F2	F3	C10	C10		
197.0	F6	E2	E2	J7			
198.0	F6	G2	B9	B9			
199.0	F6	D8	F7	F9	F9		
200.0	F6	B10	B10	B10			
201.0	D10	D10	D10	D10			
202.0	F6	I8	I8				
203.0	D8	A9	C10				
204.0	G2	G2					
205.0	J1	J1	J1	F2			
